owner,name,stars,forks,watchers,isFork,isArchived,languages,languageCount,topics,topicCount,diskUsageKb,pullRequests,issues,description,primaryLanguage,createdAt,pushedAt,defaultBranchCommitCount,license,assignableUserCount,codeOfConduct,forkingAllowed,nameWithOwner,parent,contributors
WorldBrain,Memex,3797,301,73,False,False,"[{'name': 'TypeScript', 'size': 6032541}, {'name': 'JavaScript', 'size': 402491}, {'name': 'CSS', 'size': 242522}, {'name': 'HTML', 'size': 2638}, {'name': 'Python', 'size': 1595}, {'name': 'Makefile', 'size': 1114}, {'name': 'Dockerfile', 'size': 1031}, {'name': 'Shell', 'size': 995}]",8,"[{'name': 'web-extension', 'stars': 35}, {'name': 'chrome-extension', 'stars': 47959}, {'name': 'firefox-addon', 'stars': 154}, {'name': 'typescript', 'stars': 39384}, {'name': 'javascript', 'stars': 163762}, {'name': 'full-text-search', 'stars': 37}, {'name': 'browser-extension', 'stars': 143}, {'name': 'annotations', 'stars': 18}, {'name': 'annotation', 'stars': 39}, {'name': 'annotate', 'stars': 1}]",12,76899,653,589,"Browser extension to curate, annotate, and discuss the most valuable content and ideas on the web. As individuals, teams and communities.",TypeScript,2017-04-01T20:33:06Z,2023-08-18T09:24:27Z,10508.0,,3,Citizen Code Of Conduct,True,WorldBrain/Memex,,58
bilibili-helper,bilibili-helper-o,3797,469,104,False,False,"[{'name': 'JavaScript', 'size': 3986046}, {'name': 'CSS', 'size': 27160}, {'name': 'SCSS', 'size': 12411}, {'name': 'HTML', 'size': 1523}]",4,"[{'name': 'javascript', 'stars': 163762}, {'name': 'bilibili', 'stars': 115}, {'name': 'bilibili-helper', 'stars': 2}, {'name': 'chrome', 'stars': 61061}, {'name': 'extension', 'stars': 76}, {'name': 'chrome-extension', 'stars': 47959}]",6,11540,81,792,哔哩哔哩 (bilibili.com) 辅助工具，可以替换播放器、推送通知并进行一些快捷操作,JavaScript,2014-09-13T23:03:29Z,2021-06-11T18:41:40Z,991.0,Mozilla Public License 2.0,3,,True,bilibili-helper/bilibili-helper-o,,21
RedApparat,Fotoapparat,3797,415,96,False,False,"[{'name': 'Kotlin', 'size': 248419}, {'name': 'Java', 'size': 10076}]",2,"[{'name': 'android', 'stars': 139799}, {'name': 'camera', 'stars': 56}]",2,1405,92,338,Making Camera for Android more friendly. 📸,Kotlin,2017-03-23T20:59:37Z,2023-04-19T03:21:51Z,633.0,Apache License 2.0,2,,True,RedApparat/Fotoapparat,,28
timeseriesAI,tsai,3797,509,57,False,False,"[{'name': 'Jupyter Notebook', 'size': 50980497}, {'name': 'Python', 'size': 1530770}, {'name': 'CSS', 'size': 361}]",3,"[{'name': 'time-series-classification', 'stars': 41}, {'name': 'deep-learning', 'stars': 70567}, {'name': 'fastai', 'stars': 29}, {'name': 'pytorch', 'stars': 1036}, {'name': 'timeseries', 'stars': 32}, {'name': 'time-series', 'stars': 159}, {'name': 'sequential', 'stars': 0}, {'name': 'time-series-analysis', 'stars': 61}, {'name': 'transformer', 'stars': 83}, {'name': 'cnn', 'stars': 100}]",20,1536900,76,589,Time series Timeseries Deep Learning Machine Learning Pytorch  fastai | State-of-the-art Deep Learning library  for Time Series and Sequences in Pytorch / fastai,Jupyter Notebook,2019-09-30T09:18:31Z,2023-07-13T07:09:47Z,1221.0,Apache License 2.0,1,Contributor Covenant,True,timeseriesAI/tsai,,22
zpoint,CPython-Internals,3797,415,333,False,False,"[{'name': 'C', 'size': 7450}, {'name': 'C++', 'size': 6848}, {'name': 'Python', 'size': 5563}, {'name': 'Shell', 'size': 2126}]",4,"[{'name': 'python3', 'stars': 3647}, {'name': 'cpython', 'stars': 6}, {'name': 'python', 'stars': 277240}, {'name': 'c', 'stars': 105731}, {'name': 'learning-material', 'stars': 0}, {'name': 'cpython-internals', 'stars': 1}, {'name': 'interpreter', 'stars': 107}]",7,35105,12,37,"Dive into CPython internals, trying to illustrate every detail of CPython implementation",C,2019-04-15T15:16:42Z,2022-03-14T02:40:04Z,391.0,,1,,True,zpoint/CPython-Internals,,13
danklammer,bytesize-icons,3796,232,78,False,False,[],0,"[{'name': 'icons', 'stars': 148}, {'name': 'lightweight', 'stars': 24}, {'name': 'svg', 'stars': 153}, {'name': 'web', 'stars': 1630}, {'name': 'icon-set', 'stars': 18}, {'name': 'svg-icons', 'stars': 86}, {'name': 'iconset', 'stars': 28}, {'name': 'inline-svg', 'stars': 1}]",8,3882,12,24,"Tiny style-controlled SVG iconset (101 icons, 12kb)",,2015-07-15T08:51:51Z,2022-10-10T12:44:37Z,146.0,MIT License,1,,True,danklammer/bytesize-icons,,7
coding,Coding-iOS,3796,1306,237,False,False,"[{'name': 'Objective-C', 'size': 4146033}, {'name': 'C', 'size': 91504}, {'name': 'Ruby', 'size': 1334}, {'name': 'Shell', 'size': 187}]",4,"[{'name': 'cocoapods', 'stars': 41}, {'name': 'carthage', 'stars': 14}, {'name': 'ios', 'stars': 40513}, {'name': 'coding', 'stars': 1617}, {'name': 'emoji', 'stars': 11354}, {'name': 'html', 'stars': 107963}, {'name': 'roottabviewcontroller', 'stars': 0}, {'name': 'hpple', 'stars': 0}]",8,65180,15,0,CODING iOS 客户端源代码,Objective-C,2015-09-09T10:29:59Z,2019-05-23T03:43:13Z,2050.0,MIT License,4,,True,coding/Coding-iOS,,16
iterative,cml,3794,313,52,False,False,"[{'name': 'JavaScript', 'size': 204000}, {'name': 'Dockerfile', 'size': 4584}, {'name': 'HCL', 'size': 224}]",3,"[{'name': 'machine-learning', 'stars': 72588}, {'name': 'data-science', 'stars': 3793}, {'name': 'cicd', 'stars': 57}, {'name': 'ci-cd', 'stars': 66}, {'name': 'github-actions', 'stars': 255}, {'name': 'gitlab-ci', 'stars': 10}, {'name': 'developer-tools', 'stars': 276}, {'name': 'continuous-integration', 'stars': 24489}, {'name': 'continuous-delivery', 'stars': 66}, {'name': 'ci', 'stars': 90}]",13,17763,777,618,♾️ CML - Continuous Machine Learning | CI/CD for ML,JavaScript,2020-02-26T07:33:41Z,2023-08-17T18:13:30Z,614.0,Apache License 2.0,19,Contributor Covenant,True,iterative/cml,,34
firebase,firebase-tools,3794,925,207,False,False,"[{'name': 'TypeScript', 'size': 5718817}, {'name': 'JavaScript', 'size': 137465}, {'name': 'Shell', 'size': 16455}, {'name': 'HTML', 'size': 12500}, {'name': 'SCSS', 'size': 6271}, {'name': 'CSS', 'size': 2352}, {'name': 'Dockerfile', 'size': 1544}, {'name': 'Python', 'size': 404}]",8,[],0,33795,3088,3115,The Firebase Command Line Tools,TypeScript,2013-12-23T18:53:04Z,2023-08-17T21:11:21Z,4296.0,MIT License,107,Other,True,firebase/firebase-tools,,263
libsql,libsql,3793,84,50,False,False,"[{'name': 'C', 'size': 22565910}, {'name': 'Tcl', 'size': 1003195}, {'name': 'JavaScript', 'size': 745977}, {'name': 'Rust', 'size': 577451}, {'name': 'Shell', 'size': 294249}, {'name': 'Makefile', 'size': 200105}, {'name': 'M4', 'size': 177548}, {'name': 'HTML', 'size': 91546}, {'name': 'Yacc', 'size': 76000}, {'name': 'Batchfile', 'size': 37908}]",17,"[{'name': 'sqlite', 'stars': 494}, {'name': 'database', 'stars': 82137}, {'name': 'embedded-database', 'stars': 41}, {'name': 'rust', 'stars': 36382}, {'name': 'webassembly', 'stars': 266}]",5,107991,187,88,"libSQL is a fork of SQLite that is both Open Source, and Open Contributions.",C,2022-09-29T18:56:16Z,2023-08-17T18:25:16Z,26711.0,Other,9,Contributor Covenant,True,libsql/libsql,,66
knqyf263,pet,3792,197,48,False,False,"[{'name': 'Go', 'size': 37994}, {'name': 'Shell', 'size': 2976}, {'name': 'Makefile', 'size': 175}]",3,"[{'name': 'golang', 'stars': 1856}, {'name': 'go', 'stars': 58453}, {'name': 'snippets', 'stars': 99}, {'name': 'linux', 'stars': 106625}, {'name': 'command-line', 'stars': 329}, {'name': 'standalone', 'stars': 13}]",6,3856,101,124,"Simple command-line snippet manager, written in Go.",Go,2017-03-11T02:42:24Z,2023-07-13T08:17:29Z,135.0,MIT License,1,Other,True,knqyf263/pet,,47
Shopify,hydrogen-v1,3792,337,278,False,False,"[{'name': 'TypeScript', 'size': 1455498}, {'name': 'JavaScript', 'size': 53890}, {'name': 'CSS', 'size': 4047}, {'name': 'HTML', 'size': 2023}]",4,[],0,16968,1486,686,"React-based framework for building dynamic, Shopify-powered custom storefronts.",TypeScript,2021-11-04T20:50:19Z,2023-08-11T21:25:32Z,1987.0,MIT License,244,Other,True,Shopify/hydrogen-v1,,73
mercyblitz,tech-weekly,3791,705,358,False,False,"[{'name': 'Java', 'size': 57361}]",1,"[{'name': 'mercyblitz', 'stars': 6}, {'name': 'java', 'stars': 147836}, {'name': 'live-stream', 'stars': 0}, {'name': 'douyu', 'stars': 6}, {'name': 'spring-cloud-alibaba', 'stars': 14}, {'name': 'dubbo', 'stars': 44}, {'name': 'microservice', 'stars': 248}]",7,19713,19,10,「小马哥技术周报」,Java,2018-12-03T03:10:52Z,2023-08-04T19:25:56Z,109.0,Apache License 2.0,1,,True,mercyblitz/tech-weekly,,1
JordanKnott,taskcafe,3791,317,81,False,False,"[{'name': 'TypeScript', 'size': 919084}, {'name': 'Go', 'size': 179712}, {'name': 'JavaScript', 'size': 2777}, {'name': 'PLpgSQL', 'size': 2558}, {'name': 'HTML', 'size': 1685}, {'name': 'Dockerfile', 'size': 508}, {'name': 'Shell', 'size': 267}, {'name': 'CSS', 'size': 234}, {'name': 'Makefile', 'size': 20}]",9,"[{'name': 'react', 'stars': 95607}, {'name': 'typescript', 'stars': 39384}, {'name': 'golang', 'stars': 1856}, {'name': 'graphql', 'stars': 26650}, {'name': 'gqlgen', 'stars': 3}, {'name': 'kanban-board', 'stars': 30}, {'name': 'project-management', 'stars': 15816}]",7,6261,45,77,An open source project management tool with Kanban boards,TypeScript,2020-06-01T02:21:43Z,2023-07-23T18:48:35Z,262.0,MIT License,1,Contributor Covenant,True,JordanKnott/taskcafe,,12
JamesIves,github-pages-deploy-action,3790,333,17,False,False,"[{'name': 'TypeScript', 'size': 70365}, {'name': 'HTML', 'size': 588}, {'name': 'JavaScript', 'size': 440}, {'name': 'Dockerfile', 'size': 418}]",4,"[{'name': 'github-actions', 'stars': 255}, {'name': 'github-action', 'stars': 33}, {'name': 'gh-pages', 'stars': 17}, {'name': 'github-pages', 'stars': 80}, {'name': 'deployment', 'stars': 19299}, {'name': 'deployer', 'stars': 11}, {'name': 'cicd', 'stars': 57}, {'name': 'ghpages', 'stars': 0}, {'name': 'deploy', 'stars': 17}, {'name': 'workflow', 'stars': 165}]",19,64956,985,261,🚀 Automatically deploy your project to GitHub Pages using GitHub Actions. This action can be configured to push your production-ready code into any branch you'd like.,TypeScript,2019-03-02T16:04:49Z,2023-08-17T15:35:10Z,1318.0,MIT License,2,Contributor Covenant,True,JamesIves/github-pages-deploy-action,,37
tianocore,edk2,3790,2160,272,False,False,"[{'name': 'C', 'size': 69376962}, {'name': 'Assembly', 'size': 9653970}, {'name': 'Python', 'size': 8411754}, {'name': 'Rich Text Format', 'size': 1431291}, {'name': 'C++', 'size': 992597}, {'name': 'GAP', 'size': 426624}, {'name': 'ASL', 'size': 81972}, {'name': 'Makefile', 'size': 67861}, {'name': 'Shell', 'size': 64814}, {'name': 'NASL', 'size': 57511}]",19,"[{'name': 'c', 'stars': 105731}, {'name': 'python', 'stars': 277240}, {'name': 'firmware', 'stars': 128}, {'name': 'uefi', 'stars': 46}]",4,317290,4505,89,EDK II,C,2011-04-14T07:35:08Z,2023-08-18T08:54:24Z,31610.0,Other,45,,True,tianocore/edk2,,246
happypoulp,redux-tutorial,3789,567,102,False,False,"[{'name': 'JavaScript', 'size': 67894}]",1,[],0,172,86,44,Learn how to use redux step by step,JavaScript,2015-07-31T17:00:55Z,2021-05-01T06:20:18Z,178.0,,1,,True,happypoulp/redux-tutorial,,41
KyleAMathews,typography.js,3788,200,28,False,False,"[{'name': 'JavaScript', 'size': 120710}, {'name': 'CoffeeScript', 'size': 11127}]",2,"[{'name': 'typography', 'stars': 56}, {'name': 'javascript', 'stars': 163762}, {'name': 'typography-themes', 'stars': 0}, {'name': 'theme', 'stars': 168}, {'name': 'typography-engine', 'stars': 1}, {'name': 'css-in-js', 'stars': 94}, {'name': 'css', 'stars': 96883}]",7,8798,170,137,A powerful toolkit for building websites with beautiful design,JavaScript,2015-03-05T23:25:48Z,2023-07-08T17:55:23Z,541.0,MIT License,3,,True,KyleAMathews/typography.js,,50
xotahal,react-native-material-ui,3788,638,89,False,False,"[{'name': 'JavaScript', 'size': 174415}]",1,"[{'name': 'react-native', 'stars': 32955}, {'name': 'material-design', 'stars': 14520}, {'name': 'ui-kit', 'stars': 82}, {'name': 'android', 'stars': 139799}, {'name': 'ios', 'stars': 40513}]",5,1539,205,314,Highly customizable material design components for React Native,JavaScript,2016-03-24T15:40:53Z,2023-04-19T08:31:36Z,524.0,MIT License,3,,True,xotahal/react-native-material-ui,,67
CodePanda66,CSPostgraduate-408,3787,641,42,False,True,"[{'name': 'C++', 'size': 87531}, {'name': 'JavaScript', 'size': 32574}, {'name': 'CMake', 'size': 570}, {'name': 'Shell', 'size': 553}, {'name': 'Stylus', 'size': 450}]",5,"[{'name': 'cspostgraduate', 'stars': 0}, {'name': 'kaoyan', 'stars': 2}, {'name': '408', 'stars': 6}, {'name': 'computernetwork', 'stars': 0}, {'name': 'operatingsystem', 'stars': 3}, {'name': 'datastructure', 'stars': 22}, {'name': 'computerorganization', 'stars': 0}]",7,1564497,22,8,💯  CSPostgraduate 计算机考研 408 专业课资料及真题资源,C++,2020-07-30T14:44:02Z,2023-01-07T19:08:27Z,254.0,,1,,True,CodePanda66/CSPostgraduate-408,,6
evidentlyai,evidently,3787,419,38,False,False,"[{'name': 'Jupyter Notebook', 'size': 2795287}, {'name': 'Python', 'size': 1549451}, {'name': 'TypeScript', 'size': 147775}, {'name': 'HTML', 'size': 2453}, {'name': 'Makefile', 'size': 2442}, {'name': 'JavaScript', 'size': 2425}, {'name': 'CSS', 'size': 930}]",7,"[{'name': 'data-drift', 'stars': 7}, {'name': 'jupyter-notebook', 'stars': 35860}, {'name': 'pandas-dataframe', 'stars': 43}, {'name': 'machine-learning', 'stars': 72588}, {'name': 'model-monitoring', 'stars': 6}, {'name': 'html-report', 'stars': 5}, {'name': 'production-machine-learning', 'stars': 7}, {'name': 'machine-learning-operations', 'stars': 5}, {'name': 'mlops', 'stars': 299}, {'name': 'data-science', 'stars': 3793}]",11,179534,484,242,Evaluate and monitor ML models from validation to production. Join our Discord: https://discord.com/invite/xZjKRaNp8b,Jupyter Notebook,2020-11-25T15:20:08Z,2023-08-16T15:10:00Z,1777.0,Apache License 2.0,6,,True,evidentlyai/evidently,,61
pangloss,vim-javascript,3787,371,49,False,False,"[{'name': 'Vim Script', 'size': 57966}]",1,[],0,909,754,498,Vastly improved Javascript indentation and syntax support in Vim.,Vim Script,2009-08-31T17:55:37Z,2023-05-19T23:28:17Z,1342.0,,7,,True,pangloss/vim-javascript,,92
MapsterMapper,Mapster,3787,293,71,False,False,"[{'name': 'C#', 'size': 864084}, {'name': 'Batchfile', 'size': 430}]",2,"[{'name': 'mapper', 'stars': 2}, {'name': 'c-sharp', 'stars': 350}, {'name': 'fast', 'stars': 17}, {'name': 'mapping', 'stars': 61}, {'name': 'codegenerator', 'stars': 11}]",5,1510,102,519,"A fast, fun and stimulating object to object Mapper",C#,2014-05-30T21:19:14Z,2023-08-16T08:05:32Z,675.0,MIT License,4,,True,MapsterMapper/Mapster,,38
solnic,virtus,3786,234,64,False,False,"[{'name': 'Ruby', 'size': 178703}]",1,[],0,1853,166,229,[DISCONTINUED ] Attributes on Steroids for Plain Old Ruby Objects,Ruby,2011-04-02T16:23:50Z,2021-08-10T13:39:34Z,1633.0,MIT License,7,,True,solnic/virtus,,54
kriasoft,relay-starter-kit,3785,578,77,False,False,"[{'name': 'TypeScript', 'size': 149815}, {'name': 'JavaScript', 'size': 55238}, {'name': 'Handlebars', 'size': 6039}, {'name': 'HCL', 'size': 5069}, {'name': 'HTML', 'size': 986}, {'name': 'EJS', 'size': 934}, {'name': 'Shell', 'size': 104}]",7,"[{'name': 'nodejs', 'stars': 74528}, {'name': 'graphql', 'stars': 26650}, {'name': 'boilerplate', 'stars': 142}, {'name': 'api', 'stars': 90667}, {'name': 'javascript', 'stars': 163762}, {'name': 'postgresql', 'stars': 30547}, {'name': 'typescript', 'stars': 39384}, {'name': 'template', 'stars': 108}, {'name': 'monorepo', 'stars': 86}, {'name': 'yarn', 'stars': 52}]",20,151537,304,78,"💥  Monorepo template (seed project) pre-configured with GraphQL API, PostgreSQL, React, Relay, Material UI.",TypeScript,2016-09-30T13:14:17Z,2023-06-25T18:12:29Z,370.0,MIT License,3,,True,kriasoft/relay-starter-kit,,22
LinusBorg,portal-vue,3785,194,37,False,False,"[{'name': 'Vue', 'size': 31001}, {'name': 'TypeScript', 'size': 27484}, {'name': 'CSS', 'size': 1105}, {'name': 'JavaScript', 'size': 415}, {'name': 'HTML', 'size': 342}, {'name': 'Shell', 'size': 228}, {'name': 'SCSS', 'size': 54}]",7,"[{'name': 'vuejs', 'stars': 527}, {'name': 'portal', 'stars': 10}]",2,3765,159,240,"A feature-rich Portal Plugin for Vue 3, for rendering DOM outside of a component, anywhere in your app or the entire document. (Vue 2 version: v2.portal-vue.linusb.org)",Vue,2016-12-31T12:33:09Z,2023-08-04T15:27:57Z,562.0,MIT License,1,,True,LinusBorg/portal-vue,,36
pingfangx,jetbrains-in-chinese,3784,997,142,False,False,[],0,"[{'name': 'chinese', 'stars': 352}, {'name': 'chinese-translation', 'stars': 13}, {'name': 'jetbrains', 'stars': 39}, {'name': 'androidstudio', 'stars': 67}, {'name': 'clion', 'stars': 7}, {'name': 'goland', 'stars': 10}, {'name': 'intellijidea', 'stars': 1}, {'name': 'phpstorm', 'stars': 23}, {'name': 'pycharm', 'stars': 132}, {'name': 'rubymine', 'stars': 1}]",11,2908,2,25,JetBrains 系列软件汉化包 关键字: Android Studio 3.5 汉化包 CLion 2019.3 汉化包 DataGrip 2019.3 汉化包 GoLand 2019.3 汉化包 IntelliJ IDEA 2019.3 汉化包 PhpStorm 2019.3 汉化包 PyCharm 2019.3 汉化包 Rider 2019.3 汉化包 RubyMine 2019.3 汉化包 WebStorm 2019.3 汉化包,,2018-07-31T11:08:20Z,2020-02-20T04:32:44Z,15.0,,1,,True,pingfangx/jetbrains-in-chinese,,1
stevemao,github-issue-templates,3784,5902,57,False,False,[],0,"[{'name': 'github', 'stars': 1311}, {'name': 'templates', 'stars': 59}, {'name': 'template', 'stars': 108}, {'name': 'issues', 'stars': 10}, {'name': 'issue-tracker', 'stars': 12}, {'name': 'issue', 'stars': 1}, {'name': 'pull-requests', 'stars': 9}, {'name': 'pull-request', 'stars': 6}, {'name': 'pull-request-template', 'stars': 2}, {'name': 'pr', 'stars': 8}]",14,46,21,33,:symbols: A collection of GitHub issue and pull request templates,,2016-03-09T12:16:56Z,2022-07-24T11:56:04Z,42.0,Other,1,,True,stevemao/github-issue-templates,,12
litmuschaos,litmus,3784,589,70,False,False,"[{'name': 'TypeScript', 'size': 3882657}, {'name': 'HTML', 'size': 2678903}, {'name': 'Go', 'size': 1453646}, {'name': 'CSS', 'size': 276091}, {'name': 'SCSS', 'size': 126501}, {'name': 'JavaScript', 'size': 35502}, {'name': 'Makefile', 'size': 21706}, {'name': 'Dockerfile', 'size': 7455}, {'name': 'Shell', 'size': 3164}]",9,"[{'name': 'chaos-engineering', 'stars': 63}, {'name': 'kubernetes', 'stars': 37442}, {'name': 'chaos-experiments', 'stars': 0}, {'name': 'cloud-native', 'stars': 266}, {'name': 'chaoshub', 'stars': 0}, {'name': 'hacktoberfest', 'stars': 26060}, {'name': 'cncf', 'stars': 200}, {'name': 'operator-sdk', 'stars': 4}, {'name': 'site-reliability-engineering', 'stars': 57}, {'name': 'golang', 'stars': 1856}]",20,126524,2742,1325,Litmus helps  SREs and developers practice chaos engineering in a Cloud-native way. Chaos experiments are published at the ChaosHub  (https://hub.litmuschaos.io). Community notes is at https://hackmd.io/a4Zu_sH4TZGeih-xCimi3Q,TypeScript,2017-03-15T07:02:59Z,2023-08-18T09:24:11Z,2587.0,Apache License 2.0,63,Contributor Covenant,True,litmuschaos/litmus,,178
spulec,freezegun,3784,258,33,False,False,"[{'name': 'Python', 'size': 90580}, {'name': 'Makefile', 'size': 271}]",2,[],0,872,221,289,Let your Python tests travel through time,Python,2012-12-11T05:11:00Z,2023-08-17T20:12:32Z,592.0,Apache License 2.0,2,,True,spulec/freezegun,,103
potree,potree,3784,1039,193,False,False,"[{'name': 'JavaScript', 'size': 13525815}, {'name': 'CSS', 'size': 59725}, {'name': 'HTML', 'size': 46402}, {'name': 'GLSL', 'size': 6754}, {'name': 'PHP', 'size': 1993}, {'name': 'Starlark', 'size': 1376}]",6,[],0,128023,298,1052,WebGL point cloud viewer for large datasets,JavaScript,2012-08-04T16:08:14Z,2023-08-17T14:52:39Z,1557.0,Other,2,,True,potree/potree,,43
Netflix,vmaf,3783,698,475,False,False,"[{'name': 'Python', 'size': 1667196}, {'name': 'C', 'size': 1520622}, {'name': 'MATLAB', 'size': 316888}, {'name': 'Cuda', 'size': 89507}, {'name': 'C++', 'size': 78386}, {'name': 'Assembly', 'size': 56666}, {'name': 'Meson', 'size': 28122}, {'name': 'Cython', 'size': 5708}, {'name': 'Shell', 'size': 1094}, {'name': 'Dockerfile', 'size': 926}]",11,[],0,101450,707,518,Perceptual video quality assessment based on multi-method fusion.,Python,2016-02-08T18:41:38Z,2023-08-18T09:21:39Z,1957.0,Other,38,,True,Netflix/vmaf,,86
yeoman,generator-webapp,3783,721,142,False,False,"[{'name': 'JavaScript', 'size': 17934}, {'name': 'HTML', 'size': 4422}, {'name': 'CSS', 'size': 1962}, {'name': 'SCSS', 'size': 1960}]",4,"[{'name': 'yeoman', 'stars': 9}, {'name': 'gulp', 'stars': 8167}]",2,4853,293,493,A gulp.js generator for modern webapps,JavaScript,2014-02-02T17:08:27Z,2021-01-24T06:34:27Z,710.0,,23,,True,yeoman/generator-webapp,,108
QiShaoXuan,css_tricks,3783,397,59,False,False,"[{'name': 'CSS', 'size': 19538}, {'name': 'Shell', 'size': 76}]",2,"[{'name': 'css', 'stars': 96883}, {'name': 'css3', 'stars': 375}]",2,29129,6,73,Some CSS tricks - 一些 CSS 常用样式,CSS,2018-09-17T16:04:28Z,2023-04-26T09:35:11Z,198.0,,2,,True,QiShaoXuan/css_tricks,,3
NTMC-Community,MatchZoo,3783,916,176,False,False,"[{'name': 'Python', 'size': 421413}, {'name': 'Jupyter Notebook', 'size': 337415}, {'name': 'Makefile', 'size': 1624}]",3,"[{'name': 'text', 'stars': 22}, {'name': 'matching', 'stars': 4}, {'name': 'deep-learning', 'stars': 70567}, {'name': 'text-matching', 'stars': 13}, {'name': 'neural-network', 'stars': 1942}, {'name': 'natural-language-processing', 'stars': 448}]",6,42076,385,463,"Facilitating the design, comparison and sharing of deep text matching models.",Python,2017-06-08T08:55:22Z,2021-06-03T02:58:49Z,1810.0,Apache License 2.0,20,,True,NTMC-Community/MatchZoo,,27
claudiajs,claudia,3782,292,80,False,False,"[{'name': 'JavaScript', 'size': 654777}, {'name': 'Shell', 'size': 3267}]",2,"[{'name': 'aws-lambda', 'stars': 105}, {'name': 'aws', 'stars': 84051}, {'name': 'serverless', 'stars': 15053}, {'name': 'api-gateway', 'stars': 88}, {'name': 'javascript', 'stars': 163762}, {'name': 'nodejs', 'stars': 74528}, {'name': 'claudia', 'stars': 0}]",7,1910,80,162,Deploy Node.js projects to AWS Lambda and API Gateway easily,JavaScript,2016-02-05T00:10:57Z,2022-08-15T00:30:26Z,945.0,MIT License,3,,True,claudiajs/claudia,,34
roboguice,roboguice,3782,850,316,False,False,"[{'name': 'Java', 'size': 3250508}, {'name': 'HTML', 'size': 2362822}, {'name': 'Shell', 'size': 5055}, {'name': 'CSS', 'size': 1391}]",4,[],0,70278,72,279,"Google Guice on Android, version 3.0 [RETIRED]",Java,2012-08-12T20:37:19Z,2017-01-19T21:02:22Z,1054.0,Other,1,,True,roboguice/roboguice,,17
chxuan,vimplus,3782,1136,127,False,False,"[{'name': 'Vim Script', 'size': 208593}, {'name': 'Shell', 'size': 32721}, {'name': 'Python', 'size': 5804}]",3,"[{'name': 'vim', 'stars': 21857}, {'name': 'macosx', 'stars': 48}, {'name': 'linux', 'stars': 106625}, {'name': 'vimplus', 'stars': 0}, {'name': 'docker', 'stars': 74045}, {'name': 'wsl', 'stars': 154}]",6,13126,45,370,:rocket:An automatic configuration program for vim,Vim Script,2016-04-10T01:51:01Z,2022-08-02T08:57:49Z,734.0,MIT License,1,,True,chxuan/vimplus,,14
Azure,azure-sdk-for-python,3782,2471,366,False,False,"[{'name': 'Python', 'size': 847326693}, {'name': 'PowerShell', 'size': 544059}, {'name': 'Jupyter Notebook', 'size': 332295}, {'name': 'Bicep', 'size': 26964}, {'name': 'Jinja', 'size': 16512}, {'name': 'HTML', 'size': 12058}, {'name': 'JavaScript', 'size': 8137}, {'name': 'CSS', 'size': 6089}, {'name': 'Dockerfile', 'size': 4938}, {'name': 'Shell', 'size': 3383}]",11,"[{'name': 'python', 'stars': 277240}, {'name': 'azure', 'stars': 61327}, {'name': 'azure-sdk', 'stars': 6}, {'name': 'hacktoberfest', 'stars': 26060}]",4,611481,23232,8379,This repository is for active development of the Azure SDK for Python. For consumers of the SDK we recommend visiting our public developer docs at https://docs.microsoft.com/python/azure/ or our versioned developer docs at https://azure.github.io/azure-sdk-for-python. ,Python,2012-04-24T16:46:12Z,2023-08-18T09:14:30Z,15256.0,MIT License,736,Contributor Covenant,True,Azure/azure-sdk-for-python,,407
lzyzsd,CircleProgress,3782,939,141,False,False,"[{'name': 'Java', 'size': 76453}]",1,[],0,2538,29,119,"CircleProgress, DonutProgress, ArcProgress",Java,2014-10-30T16:14:42Z,2021-10-09T08:07:36Z,108.0,,1,,True,lzyzsd/CircleProgress,,19
xat,castnow,3781,253,105,False,False,"[{'name': 'JavaScript', 'size': 27211}]",1,[],0,281,60,212,commandline chromecast player,JavaScript,2014-10-20T18:20:19Z,2022-12-06T14:56:24Z,203.0,MIT License,7,,True,xat/castnow,,24
tecnickcom,TCPDF,3781,1446,175,False,False,"[{'name': 'PHP', 'size': 13825852}, {'name': 'Shell', 'size': 6821}]",2,[],0,68738,306,331,Official clone of PHP library to generate PDF documents and barcodes,PHP,2014-08-08T08:49:17Z,2023-08-04T21:22:03Z,913.0,Other,1,,True,tecnickcom/TCPDF,,104
ddd-by-examples,library,3781,607,197,False,False,"[{'name': 'Java', 'size': 144010}, {'name': 'Groovy', 'size': 116246}, {'name': 'Dockerfile', 'size': 164}]",3,"[{'name': 'domain-driven-design', 'stars': 114}, {'name': 'ddd', 'stars': 102}, {'name': 'ddd-architecture', 'stars': 110}, {'name': 'c4', 'stars': 2}, {'name': 'hexagonal-architecture', 'stars': 109}, {'name': 'ports-and-adapters', 'stars': 15}, {'name': 'crud', 'stars': 20}, {'name': 'aggregate', 'stars': 1}, {'name': 'aggregate-root', 'stars': 2}, {'name': 'functions', 'stars': 12}]",15,48023,38,37,A comprehensive Domain-Driven Design example with problem space strategic analysis and various tactical patterns.,Java,2019-01-11T09:14:03Z,2023-07-07T21:43:17Z,253.0,MIT License,2,,True,ddd-by-examples/library,,17
