owner,name,stars,forks,watchers,isFork,isArchived,languages,languageCount,topics,topicCount,diskUsageKb,pullRequests,issues,description,primaryLanguage,createdAt,pushedAt,defaultBranchCommitCount,license,assignableUserCount,codeOfConduct,forkingAllowed,nameWithOwner,parent,contributors
github,copilot-docs,22679,2480,403,False,False,[],0,[],0,53737,39,0,Documentation for GitHub Copilot,,2021-10-23T16:07:04Z,2023-02-25T02:25:42Z,34.0,Creative Commons Attribution 4.0 International,257,Contributor Covenant,True,github/copilot-docs,,9
tmrts,go-patterns,22674,2090,614,False,False,"[{'name': 'Go', 'size': 12193}]",1,"[{'name': 'go', 'stars': 58453}, {'name': 'idioms', 'stars': 7}, {'name': 'patterns', 'stars': 26}, {'name': 'awesome', 'stars': 68077}, {'name': 'golang', 'stars': 1856}, {'name': 'design-patterns', 'stars': 256}, {'name': 'design-patterns-for-humans', 'stars': 2}]",7,927,91,30,"Curated list of Go design patterns, recipes and idioms",Go,2015-12-14T22:05:06Z,2023-04-30T11:12:57Z,72.0,Apache License 2.0,1,,True,tmrts/go-patterns,,11
freqtrade,freqtrade,22666,5187,601,False,False,"[{'name': 'Python', 'size': 3968834}, {'name': 'Jinja', 'size': 35589}, {'name': 'Shell', 'size': 18503}, {'name': 'Jupyter Notebook', 'size': 14583}, {'name': 'Dockerfile', 'size': 2550}, {'name': 'HTML', 'size': 753}, {'name': 'PowerShell', 'size': 332}, {'name': 'Gnuplot', 'size': 221}]",8,"[{'name': 'python', 'stars': 277238}, {'name': 'cryptocurrencies', 'stars': 49}, {'name': 'trading-bot', 'stars': 340}, {'name': 'telegram-bot', 'stars': 293}, {'name': 'bitcoin', 'stars': 63312}, {'name': 'trade', 'stars': 49}, {'name': 'cryptocurrency', 'stars': 28873}, {'name': 'algorithmic-trading', 'stars': 413}, {'name': 'freqtrade', 'stars': 18}]",9,190184,5010,4014,"Free, open source crypto trading bot",Python,2017-05-17T23:48:53Z,2023-08-18T08:55:11Z,21901.0,GNU General Public License v3.0,19,,True,freqtrade/freqtrade,,285
localForage,localForage,22662,1266,315,False,False,"[{'name': 'JavaScript', 'size': 273016}, {'name': 'HTML', 'size': 14462}, {'name': 'TypeScript', 'size': 9353}]",3,"[{'name': 'localforage', 'stars': 0}, {'name': 'localstorage', 'stars': 26}, {'name': 'javascript', 'stars': 163762}, {'name': 'offline', 'stars': 26}, {'name': 'storage', 'stars': 94}, {'name': 'indexeddb', 'stars': 17}, {'name': 'websql', 'stars': 4}]",7,4857,374,704,"💾 Offline storage, improved. Wraps IndexedDB, WebSQL, or localStorage using a simple but powerful API.",JavaScript,2013-10-31T00:10:06Z,2023-08-15T12:30:17Z,1124.0,Apache License 2.0,2,,True,localForage/localForage,,95
MostlyAdequate,mostly-adequate-guide,22658,1863,557,False,False,"[{'name': 'JavaScript', 'size': 70237}, {'name': 'HTML', 'size': 557}, {'name': 'Perl', 'size': 439}, {'name': 'CSS', 'size': 98}]",4,"[{'name': 'javascript', 'stars': 163762}, {'name': 'functional-programming', 'stars': 181}, {'name': 'tutorial', 'stars': 257}, {'name': 'reactive-programming', 'stars': 40}]",4,5412,367,275,Mostly adequate guide to FP (in javascript),JavaScript,2015-05-06T01:44:15Z,2023-03-08T13:23:36Z,853.0,Other,6,,True,MostlyAdequate/mostly-adequate-guide,,157
react-navigation,react-navigation,22658,4953,323,False,False,"[{'name': 'TypeScript', 'size': 1378061}, {'name': 'JavaScript', 'size': 11455}]",2,"[{'name': 'react', 'stars': 95607}, {'name': 'react-native', 'stars': 32955}, {'name': 'react-navigation', 'stars': 13}, {'name': 'navigation', 'stars': 29}, {'name': 'hacktoberfest', 'stars': 26059}]",5,61832,1708,9154,Routing and navigation for your React Native apps,TypeScript,2017-01-26T19:51:40Z,2023-08-17T10:12:06Z,2638.0,,33,,True,react-navigation/react-navigation,,268
guzzle,guzzle,22635,2400,455,False,False,"[{'name': 'PHP', 'size': 456609}, {'name': 'JavaScript', 'size': 8037}, {'name': 'Makefile', 'size': 2734}, {'name': 'Dockerfile', 'size': 349}]",4,"[{'name': 'guzzle', 'stars': 8}, {'name': 'psr-7', 'stars': 10}, {'name': 'httpclient', 'stars': 4}, {'name': 'curl', 'stars': 45}, {'name': 'webservices', 'stars': 14}, {'name': 'php', 'stars': 52471}, {'name': 'http-client', 'stars': 46}, {'name': 'requests', 'stars': 20}]",8,10031,1336,1819,"Guzzle, an extensible PHP HTTP client",PHP,2011-02-28T02:44:05Z,2023-08-15T08:32:42Z,3644.0,MIT License,7,Contributor Covenant,True,guzzle/guzzle,,345
balderdashy,sails,22625,1987,652,False,False,"[{'name': 'JavaScript', 'size': 1351451}, {'name': 'EJS', 'size': 172}]",2,[],0,13172,933,6350,Realtime MVC Framework for Node.js,JavaScript,2012-03-18T19:46:15Z,2023-08-16T21:00:38Z,7172.0,MIT License,7,Other,True,balderdashy/sails,,224
envoyproxy,envoy,22551,4467,596,False,False,"[{'name': 'C++', 'size': 40696654}, {'name': 'Starlark', 'size': 2536840}, {'name': 'Java', 'size': 1249650}, {'name': 'Python', 'size': 580930}, {'name': 'NASL', 'size': 327095}, {'name': 'Kotlin', 'size': 325047}, {'name': 'Swift', 'size': 308946}, {'name': 'Shell', 'size': 239819}, {'name': 'Go', 'size': 125388}, {'name': 'JavaScript', 'size': 67330}]",25,"[{'name': 'cats', 'stars': 34}, {'name': 'rocket-ships', 'stars': 1}, {'name': 'cars', 'stars': 56}, {'name': 'more-cats', 'stars': 0}, {'name': 'cats-over-dogs', 'stars': 0}, {'name': 'nanoservices', 'stars': 5}, {'name': 'corgis', 'stars': 0}, {'name': 'cncf', 'stars': 200}]",8,222925,19335,9761,Cloud-native high-performance edge/middle/service proxy,C++,2016-08-08T15:07:24Z,2023-08-18T08:33:50Z,19004.0,Apache License 2.0,267,Other,True,envoyproxy/envoy,,392
mislav,hub,22520,2404,588,False,False,"[{'name': 'Go', 'size': 358746}, {'name': 'Gherkin', 'size': 288983}, {'name': 'Shell', 'size': 39220}, {'name': 'Ruby', 'size': 28753}, {'name': 'Makefile', 'size': 2397}, {'name': 'Batchfile', 'size': 2112}, {'name': 'Vim Script', 'size': 2060}, {'name': 'HTML', 'size': 1666}, {'name': 'Dockerfile', 'size': 551}]",9,"[{'name': 'go', 'stars': 58453}, {'name': 'homebrew', 'stars': 17086}, {'name': 'git', 'stars': 75615}, {'name': 'github-api', 'stars': 51493}, {'name': 'pull-request', 'stars': 6}]",5,7324,824,2016,A command-line tool that makes git easier to use with GitHub.,Go,2009-12-05T22:15:25Z,2023-07-25T10:30:58Z,3333.0,MIT License,1,Contributor Covenant,True,mislav/hub,,219
ovity,octotree,22516,1899,379,False,False,"[{'name': 'JavaScript', 'size': 203267}, {'name': 'CSS', 'size': 54861}, {'name': 'Less', 'size': 19193}, {'name': 'HTML', 'size': 4110}]",4,"[{'name': 'github', 'stars': 1311}, {'name': 'chrome', 'stars': 61061}, {'name': 'firefox', 'stars': 30667}, {'name': 'opera', 'stars': 32}, {'name': 'safari', 'stars': 48}, {'name': 'browser-extension', 'stars': 143}, {'name': 'code-review', 'stars': 43482}, {'name': 'edge', 'stars': 62}, {'name': 'pull-request-review', 'stars': 2}, {'name': 'code-files', 'stars': 5}]",10,82923,385,762,GitHub on steroids,JavaScript,2014-05-09T18:15:20Z,2022-10-10T21:16:31Z,718.0,GNU Affero General Public License v3.0,3,,True,ovity/octotree,,65
hwdsl2,setup-ipsec-vpn,22494,6008,651,False,False,"[{'name': 'Shell', 'size': 237814}]",1,"[{'name': 'vpn', 'stars': 379}, {'name': 'ipsec', 'stars': 16}, {'name': 'l2tp', 'stars': 7}, {'name': 'ikev2', 'stars': 7}, {'name': 'security', 'stars': 33451}, {'name': 'vpn-server', 'stars': 49}, {'name': 'network', 'stars': 265}, {'name': 'vpn-client', 'stars': 29}, {'name': 'encryption', 'stars': 152}, {'name': 'libreswan', 'stars': 1}]",14,10493,96,1312,"Scripts to build your own IPsec VPN server, with IPsec/L2TP, Cisco IPsec and IKEv2",Shell,2016-01-07T16:44:12Z,2023-08-18T03:09:08Z,1320.0,Other,1,,True,hwdsl2/setup-ipsec-vpn,,22
vercel,turbo,22488,1507,129,False,False,"[{'name': 'Rust', 'size': 4699324}, {'name': 'Go', 'size': 1307319}, {'name': 'TypeScript', 'size': 660640}, {'name': 'Perl', 'size': 260066}, {'name': 'JavaScript', 'size': 172428}, {'name': 'Raku', 'size': 25954}, {'name': 'Makefile', 'size': 17609}, {'name': 'Shell', 'size': 9713}, {'name': 'CSS', 'size': 4087}, {'name': 'Dockerfile', 'size': 3292}]",17,"[{'name': 'monorepo', 'stars': 86}, {'name': 'javascript', 'stars': 163762}, {'name': 'typescript', 'stars': 39384}, {'name': 'build-tool', 'stars': 57}, {'name': 'build-system', 'stars': 27}, {'name': 'bundler', 'stars': 14}, {'name': 'turbopack', 'stars': 8}, {'name': 'webpack', 'stars': 14015}]",8,635893,3699,1264,"Incremental bundler and build system optimized for JavaScript and TypeScript, written in Rust – including Turbopack and Turborepo.",Rust,2021-10-05T17:37:11Z,2023-08-18T08:21:35Z,5052.0,Mozilla Public License 2.0,101,Other,True,vercel/turbo,,384
ogham,exa,22486,665,144,False,False,"[{'name': 'Rust', 'size': 402528}, {'name': 'Shell', 'size': 34024}, {'name': 'Just', 'size': 2644}]",3,"[{'name': 'rust', 'stars': 36382}, {'name': 'ls', 'stars': 14}, {'name': 'command-line', 'stars': 329}, {'name': 'files', 'stars': 28}]",4,3881,362,873,A modern replacement for ‘ls’.,Rust,2014-05-22T12:45:16Z,2023-08-18T07:19:51Z,1614.0,MIT License,2,,True,ogham/exa,,147
facebookarchive,draft-js,22469,2713,333,False,True,"[{'name': 'JavaScript', 'size': 898865}, {'name': 'CSS', 'size': 11192}]",2,[],0,36831,1363,1775,A React framework for building text editors.,JavaScript,2016-02-19T20:18:26Z,2023-02-06T15:35:05Z,1201.0,MIT License,13,Contributor Covenant,True,facebookarchive/draft-js,,241
DrKLO,Telegram,22468,7555,1198,False,False,"[{'name': 'Java', 'size': 54773989}, {'name': 'C++', 'size': 40903962}, {'name': 'C', 'size': 29004938}, {'name': 'Assembly', 'size': 2284555}, {'name': 'Perl', 'size': 2029915}, {'name': 'Go', 'size': 1684952}, {'name': 'CMake', 'size': 218013}, {'name': 'NASL', 'size': 150461}, {'name': 'Objective-C++', 'size': 137819}, {'name': 'Python', 'size': 86355}]",20,"[{'name': 'telegram', 'stars': 27134}]",1,414492,613,0,Telegram for Android source,Java,2013-10-25T14:08:10Z,2023-08-16T16:32:31Z,505.0,GNU General Public License v2.0,2,,True,DrKLO/Telegram,,15
redux-saga,redux-saga,22467,2039,256,False,False,"[{'name': 'JavaScript', 'size': 284597}, {'name': 'TypeScript', 'size': 55607}, {'name': 'SCSS', 'size': 3620}, {'name': 'CSS', 'size': 1396}]",4,"[{'name': 'redux', 'stars': 16219}, {'name': 'sagas', 'stars': 4}, {'name': 'effects', 'stars': 15}, {'name': 'middleware', 'stars': 46}, {'name': 'redux-saga', 'stars': 14}]",5,9247,876,1477,An alternative side effect model for Redux apps,JavaScript,2015-11-29T16:58:12Z,2023-08-16T20:27:21Z,1939.0,MIT License,3,,True,redux-saga/redux-saga,,322
openssl,openssl,22451,9931,991,False,False,"[{'name': 'C', 'size': 24859510}, {'name': 'Perl', 'size': 7928989}, {'name': 'Raku', 'size': 203580}, {'name': 'Assembly', 'size': 199540}, {'name': 'Shell', 'size': 97688}, {'name': 'C++', 'size': 73698}, {'name': 'M4', 'size': 46625}, {'name': 'eC', 'size': 7367}, {'name': 'DIGITAL Command Language', 'size': 5687}, {'name': 'SourcePawn', 'size': 2892}]",13,"[{'name': 'cryptography', 'stars': 434}, {'name': 'openssl', 'stars': 15}, {'name': 'encryption', 'stars': 152}, {'name': 'tls', 'stars': 27}, {'name': 'ssl', 'stars': 28}, {'name': 'decryption', 'stars': 17}]",6,216751,12744,8783,TLS/SSL and crypto library,C,2013-01-15T22:34:48Z,2023-08-18T08:18:56Z,33679.0,Apache License 2.0,22,Other,True,openssl/openssl,,359
emberjs,ember.js,22446,4314,868,False,False,"[{'name': 'JavaScript', 'size': 2956837}, {'name': 'TypeScript', 'size': 1818843}, {'name': 'HTML', 'size': 7293}, {'name': 'Handlebars', 'size': 1297}]",4,"[{'name': 'ember', 'stars': 6276}, {'name': 'javascript', 'stars': 163762}, {'name': 'javascript-framework', 'stars': 49}, {'name': 'hacktoberfest', 'stars': 26059}]",4,78851,10179,6672,Ember.js - A JavaScript framework for creating ambitious web applications,JavaScript,2011-05-25T23:39:40Z,2023-08-18T07:33:36Z,22280.0,MIT License,30,Other,True,emberjs/ember.js,,341
fouber,blog,22443,2412,5053,False,False,[],0,[],0,19107,6,15,没事写写文章，喜欢的话请点star，想订阅点watch，千万别fork！,,2014-04-25T09:44:42Z,2019-11-12T05:28:36Z,94.0,,2,,True,fouber/blog,,2
sdras,awesome-actions,22422,1405,296,False,False,[],0,"[{'name': 'awesome', 'stars': 68077}, {'name': 'github', 'stars': 1311}, {'name': 'github-actions', 'stars': 255}, {'name': 'actions', 'stars': 220}, {'name': 'awesome-list', 'stars': 1706}, {'name': 'awesome-lists', 'stars': 154}, {'name': 'curated-list', 'stars': 54}, {'name': 'actions-list', 'stars': 2}]",8,1083,591,39,A curated list of awesome actions to use on GitHub,,2018-10-17T17:53:45Z,2023-08-06T17:49:50Z,1252.0,Creative Commons Zero v1.0 Universal,4,Contributor Covenant,True,sdras/awesome-actions,,271
telegramdesktop,tdesktop,22412,4616,795,False,False,"[{'name': 'C++', 'size': 15683262}, {'name': 'Objective-C++', 'size': 181275}, {'name': 'CMake', 'size': 109186}, {'name': 'Python', 'size': 83136}, {'name': 'Shell', 'size': 34958}, {'name': 'Dockerfile', 'size': 31306}, {'name': 'Objective-C', 'size': 18150}, {'name': 'Batchfile', 'size': 18141}, {'name': 'CSS', 'size': 11260}, {'name': 'Inno Setup', 'size': 6356}]",13,"[{'name': 'telegram', 'stars': 27134}, {'name': 'telegram-desktop', 'stars': 28}, {'name': 'messenger', 'stars': 47}, {'name': 'telegram-solution', 'stars': 6}, {'name': 'multi-platform', 'stars': 40}]",5,201510,1683,12840,Telegram Desktop messaging app,C++,2014-05-02T12:36:31Z,2023-08-18T09:00:08Z,15281.0,Other,3,,True,telegramdesktop/tdesktop,,176
aseprite,aseprite,22400,2323,418,False,False,"[{'name': 'C++', 'size': 6387255}, {'name': 'Lua', 'size': 223693}, {'name': 'CMake', 'size': 57209}, {'name': 'Shell', 'size': 44587}, {'name': 'C', 'size': 18247}, {'name': 'Objective-C++', 'size': 10717}]",6,"[{'name': 'animation', 'stars': 340}, {'name': 'pixel-art', 'stars': 11654}, {'name': 'graphics', 'stars': 262}, {'name': 'animated-sprites', 'stars': 3}, {'name': 'spritesheet', 'stars': 8}, {'name': 'gif', 'stars': 36}, {'name': 'aseprite', 'stars': 15}, {'name': 'c-plus-plus', 'stars': 425}, {'name': 'sprites', 'stars': 14}, {'name': 'draw', 'stars': 14}]",14,38199,523,3402,"Animated sprite editor & pixel art tool (Windows, macOS, Linux)",C++,2014-08-19T23:44:50Z,2023-08-17T14:10:32Z,9166.0,,3,Contributor Covenant,True,aseprite/aseprite,,108
ossrs,srs,22397,5079,842,False,False,"[{'name': 'C++', 'size': 5513074}, {'name': 'JavaScript', 'size': 364045}, {'name': 'HTML', 'size': 209927}, {'name': 'Shell', 'size': 142085}, {'name': 'Go', 'size': 24329}, {'name': 'Python', 'size': 11773}, {'name': 'NSIS', 'size': 5766}, {'name': 'CMake', 'size': 3995}, {'name': 'Lua', 'size': 2485}, {'name': 'Dockerfile', 'size': 2073}]",13,"[{'name': 'rtmp', 'stars': 54}, {'name': 'live-streaming', 'stars': 81}, {'name': 'live', 'stars': 10}, {'name': 'media-server', 'stars': 48}, {'name': 'hls', 'stars': 48}, {'name': 'webrtc', 'stars': 237}, {'name': 'srt', 'stars': 6}, {'name': 'low-latency', 'stars': 50}, {'name': 'video-conferencing', 'stars': 26}, {'name': 'video', 'stars': 331}]",20,252576,638,1290,"SRS is a simple, high-efficiency, real-time video server supporting RTMP, WebRTC, HLS, HTTP-FLV, SRT, MPEG-DASH, and GB28181.",C++,2015-04-29T06:59:32Z,2023-08-16T01:02:15Z,8554.0,MIT License,15,,True,ossrs/srs,,96
zadam,trilium,22372,1489,251,False,False,"[{'name': 'JavaScript', 'size': 8850208}, {'name': 'CSS', 'size': 190013}, {'name': 'EJS', 'size': 23876}, {'name': 'Shell', 'size': 11848}, {'name': 'HTML', 'size': 3578}, {'name': 'Batchfile', 'size': 1988}, {'name': 'Dockerfile', 'size': 1410}]",7,"[{'name': 'knowledge-graph', 'stars': 190}, {'name': 'note-taking', 'stars': 126}, {'name': 'notebook', 'stars': 88}, {'name': 'knowledge-base', 'stars': 120}, {'name': 'knowledge-management', 'stars': 104}, {'name': 'knowledge-management-graph', 'stars': 5}, {'name': 'electron', 'stars': 23645}, {'name': 'electron-app', 'stars': 102}, {'name': 'local-first', 'stars': 27}, {'name': 'self-hosted', 'stars': 555}]",19,122061,323,3070,Build your personal knowledge base with Trilium Notes,JavaScript,2017-05-23T00:30:20Z,2023-08-17T14:40:03Z,6783.0,GNU Affero General Public License v3.0,5,Other,True,zadam/trilium,,98
google,gson,22347,4275,748,False,False,"[{'name': 'Java', 'size': 1696157}]",1,[],0,12356,852,1550,A Java serialization/deserialization library to convert Java Objects into JSON and back,Java,2015-03-19T18:21:20Z,2023-08-15T13:32:17Z,1864.0,Apache License 2.0,13,Other,True,google/gson,,145
xinntao,Real-ESRGAN,22324,2764,218,False,False,"[{'name': 'Python', 'size': 116077}]",1,"[{'name': 'esrgan', 'stars': 8}, {'name': 'pytorch', 'stars': 1036}, {'name': 'real-esrgan', 'stars': 8}, {'name': 'super-resolution', 'stars': 199}, {'name': 'image-restoration', 'stars': 89}, {'name': 'denoise', 'stars': 13}, {'name': 'jpeg-compression', 'stars': 7}, {'name': 'amine', 'stars': 2}]",8,5493,69,534,Real-ESRGAN aims at developing Practical Algorithms for General Image/Video Restoration.,Python,2021-07-19T03:23:30Z,2023-07-29T19:39:44Z,137.0,"BSD 3-Clause ""New"" or ""Revised"" License",1,Contributor Covenant,True,xinntao/Real-ESRGAN,,11
eriklindernoren,ML-From-Scratch,22318,4402,939,False,False,"[{'name': 'Python', 'size': 251183}]",1,"[{'name': 'machine-learning', 'stars': 72587}, {'name': 'deep-learning', 'stars': 70567}, {'name': 'deep-reinforcement-learning', 'stars': 197}, {'name': 'machine-learning-from-scratch', 'stars': 11}, {'name': 'data-science', 'stars': 3793}, {'name': 'data-mining', 'stars': 208}, {'name': 'genetic-algorithm', 'stars': 82}]",7,553,35,68,Machine Learning From Scratch. Bare bones NumPy implementations of machine learning models and algorithms with a focus on accessibility. Aims to cover everything from linear regression to deep learning.,Python,2017-02-05T12:11:23Z,2022-10-26T05:13:56Z,374.0,MIT License,1,,True,eriklindernoren/ML-From-Scratch,,6
bilibili,flv.js,22313,3403,612,False,False,"[{'name': 'JavaScript', 'size': 313622}, {'name': 'TypeScript', 'size': 201}]",2,[],0,1672,77,717,HTML5 FLV Player,JavaScript,2016-05-12T08:34:31Z,2023-06-04T11:09:37Z,431.0,Apache License 2.0,23,,True,bilibili/flv.js,,14
withfig,autocomplete,22296,5089,80,False,False,"[{'name': 'TypeScript', 'size': 59373646}, {'name': 'JavaScript', 'size': 5338}, {'name': 'Dockerfile', 'size': 814}, {'name': 'CSS', 'size': 275}, {'name': 'Shell', 'size': 58}]",5,"[{'name': 'autocomplete', 'stars': 45}, {'name': 'terminal', 'stars': 42044}, {'name': 'shell', 'stars': 22608}, {'name': 'macos', 'stars': 33710}, {'name': 'zsh', 'stars': 387}, {'name': 'bash', 'stars': 47178}, {'name': 'fish', 'stars': 151}, {'name': 'iterm2', 'stars': 40}, {'name': 'cli', 'stars': 50579}, {'name': 'typescript', 'stars': 39384}]",12,24749,1519,487,IDE-style autocomplete for your existing terminal & shell,TypeScript,2020-09-29T02:21:06Z,2023-08-17T11:03:30Z,4383.0,MIT License,5,Contributor Covenant,True,withfig/autocomplete,,407
Asabeneh,30-Days-Of-React,22289,6175,373,False,False,"[{'name': 'JavaScript', 'size': 1363728}, {'name': 'HTML', 'size': 52446}, {'name': 'SCSS', 'size': 10080}, {'name': 'CSS', 'size': 2207}]",4,"[{'name': 'challenge', 'stars': 36}, {'name': 'javascript', 'stars': 163762}, {'name': 'js', 'stars': 1124}, {'name': 'react', 'stars': 95607}, {'name': 'react-router-dom', 'stars': 7}, {'name': 'reactjs', 'stars': 1585}, {'name': 'redux', 'stars': 16219}, {'name': 'css', 'stars': 96882}, {'name': 'html', 'stars': 107963}, {'name': 'html5', 'stars': 1103}]",14,18498,295,62,30 Days of  React challenge is a step by step guide to learn React in 30 days.  These videos may help too: https://www.youtube.com/channel/UC7PNRuno1rzYPb1xLa4yktw,JavaScript,2020-09-29T13:38:54Z,2023-08-09T04:19:32Z,272.0,,1,,True,Asabeneh/30-Days-Of-React,,8
t4t5,sweetalert,22283,2906,460,False,False,"[{'name': 'TypeScript', 'size': 46357}, {'name': 'Stylus', 'size': 16165}, {'name': 'JavaScript', 'size': 11822}, {'name': 'CSS', 'size': 11750}, {'name': 'Handlebars', 'size': 7621}]",5,"[{'name': 'modal', 'stars': 8}, {'name': 'sweetalert', 'stars': 2}, {'name': 'javascript', 'stars': 163762}, {'name': 'popup', 'stars': 10}, {'name': 'dialog', 'stars': 10}, {'name': 'alert', 'stars': 11}, {'name': 'ui', 'stars': 384}]",7,5478,290,708,"A beautiful replacement for JavaScript's ""alert""",TypeScript,2014-09-30T11:12:48Z,2023-04-15T22:54:03Z,363.0,MIT License,2,,True,t4t5/sweetalert,,61
apache,skywalking,22274,6338,847,False,False,"[{'name': 'Java', 'size': 6947840}, {'name': 'Shell', 'size': 36652}, {'name': 'ANTLR', 'size': 20889}, {'name': 'Lua', 'size': 16889}, {'name': 'FreeMarker', 'size': 10694}, {'name': 'Python', 'size': 8798}, {'name': 'Go', 'size': 6718}, {'name': 'Batchfile', 'size': 6422}, {'name': 'Makefile', 'size': 6032}, {'name': 'Dockerfile', 'size': 5058}]",13,"[{'name': 'skywalking', 'stars': 4}, {'name': 'observability', 'stars': 123}, {'name': 'apm', 'stars': 65}, {'name': 'service-mesh', 'stars': 101}, {'name': 'dapper', 'stars': 19}, {'name': 'distributed-tracing', 'stars': 64}, {'name': 'web-performance', 'stars': 35}, {'name': 'metrics', 'stars': 77}, {'name': 'logging', 'stars': 77}, {'name': 'prometheus', 'stars': 151}]",14,168698,4849,4895,"APM, Application Performance Monitoring System",Java,2015-11-07T03:30:36Z,2023-08-17T12:47:14Z,7730.0,Apache License 2.0,56,Other,True,apache/skywalking,,389
firecracker-microvm,firecracker,22273,1596,335,False,False,"[{'name': 'Rust', 'size': 3295882}, {'name': 'Python', 'size': 772097}, {'name': 'Shell', 'size': 67340}, {'name': 'C', 'size': 15053}, {'name': 'Dockerfile', 'size': 3726}, {'name': 'Ruby', 'size': 435}]",6,"[{'name': 'virtual-machine', 'stars': 120}, {'name': 'sandbox', 'stars': 66}, {'name': 'virtualization', 'stars': 113}, {'name': 'rust', 'stars': 36382}, {'name': 'containers', 'stars': 292}, {'name': 'minimalist', 'stars': 18}, {'name': 'open-source', 'stars': 1748}, {'name': 'serverless', 'stars': 15052}, {'name': 'oversubscription', 'stars': 1}]",9,29032,2662,1336,Secure and fast microVMs for serverless computing.,Rust,2017-10-19T06:18:47Z,2023-08-18T08:15:20Z,4838.0,Apache License 2.0,13,Other,True,firecracker-microvm/firecracker,,216
huiyadanli,RevokeMsgPatcher,22273,2821,238,False,False,"[{'name': 'C#', 'size': 198393}]",1,"[{'name': 'patch', 'stars': 7}, {'name': 'pc', 'stars': 25}, {'name': 'windows', 'stars': 34209}, {'name': 'tool', 'stars': 85}, {'name': 'wechat', 'stars': 140}, {'name': 'qq', 'stars': 18}, {'name': 'tim', 'stars': 2}, {'name': 'revoke', 'stars': 5}, {'name': 'hex-editor', 'stars': 32}, {'name': 'revokemsg', 'stars': 0}]",10,3656,10,535,:trollface: A hex editor for WeChat/QQ/TIM - PC版微信/QQ/TIM防撤回补丁（我已经看到了，撤回也没用了）,C#,2019-07-21T15:12:52Z,2023-07-16T01:55:20Z,245.0,GNU General Public License v3.0,1,,True,huiyadanli/RevokeMsgPatcher,,5
markerikson,react-redux-links,22258,2500,743,False,False,[],0,"[{'name': 'react', 'stars': 95607}, {'name': 'redux', 'stars': 16219}, {'name': 'webpack', 'stars': 14015}, {'name': 'javascript', 'stars': 163762}, {'name': 'es6', 'stars': 17777}]",5,1588,102,38,"Curated tutorial and resource links I've collected on React, Redux, ES6, and more",,2016-01-22T02:10:28Z,2022-08-19T07:53:14Z,401.0,,1,,True,markerikson/react-redux-links,,50
SimplifyJobs,Summer2024-Internships,22246,2124,1590,False,False,[],0,"[{'name': 'interview-preparation', 'stars': 186}, {'name': 'internships', 'stars': 36}, {'name': 'jobs', 'stars': 90}, {'name': 'university', 'stars': 34}]",4,3730,1880,427,Collection of Summer 2023 & Summer 2024 tech internships!,,2020-05-23T20:53:18Z,2023-08-18T08:01:14Z,3948.0,,4,,True,SimplifyJobs/Summer2024-Internships,,460
homebridge,homebridge,22243,1983,645,False,False,"[{'name': 'TypeScript', 'size': 163905}, {'name': 'JavaScript', 'size': 528}]",2,"[{'name': 'homebridge', 'stars': 5377}, {'name': 'homekit-api', 'stars': 9}, {'name': 'siri', 'stars': 18}, {'name': 'homekit', 'stars': 48}, {'name': 'hap', 'stars': 0}, {'name': 'homekit-accessory-protocol', 'stars': 6}, {'name': 'homekit-bridge', 'stars': 0}]",7,3142,377,2984,HomeKit support for the impatient.,TypeScript,2014-12-01T16:37:39Z,2023-07-19T11:00:48Z,1457.0,Apache License 2.0,10,,True,homebridge/homebridge,,105
TanStack,table,22242,2879,167,False,False,"[{'name': 'TypeScript', 'size': 325189}, {'name': 'JavaScript', 'size': 250469}, {'name': 'HTML', 'size': 37536}, {'name': 'CSS', 'size': 8817}, {'name': 'Svelte', 'size': 49}]",5,"[{'name': 'react', 'stars': 95607}, {'name': 'table', 'stars': 23}, {'name': 'datagrid', 'stars': 15}, {'name': 'datatable', 'stars': 21}, {'name': 'grid', 'stars': 25}, {'name': 'datagrids', 'stars': 1}, {'name': 'hooks', 'stars': 43}, {'name': 'sorting', 'stars': 6}, {'name': 'filtering', 'stars': 10}, {'name': 'grouping', 'stars': 3}]",19,21362,989,2274,"🤖 Headless UI for building powerful tables & datagrids for TS/JS -  React-Table, Vue-Table, Solid-Table, Svelte-Table",TypeScript,2016-10-20T17:25:08Z,2023-08-14T15:53:48Z,2171.0,MIT License,16,Contributor Covenant,True,TanStack/table,,401
